EmployeeID,Age group,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Performance status ,Distance Status,Working_years
1504,30-45,No,Travel_Rarely,Sales,5,3,Technical Degree,1,Male,3,Sales Executive,Single,54050,4,14,0,10,2,8,7,7,3,2,3,3,3,Low,Near-By,Btw 0-10
1505,30-45,No,Travel_Frequently,R&D,9,4,Medical,1,Male,1,Sales Executive,Divorced,46840,1,16,1,2,4,2,2,2,4,2,2,3,3,Low,Near-By,Btw 0-10
1506,18-30,Yes,Travel_Rarely,R&D,8,3,Medical,1,Male,2,Manager,Single,157870,1,12,2,8,5,8,7,4,4,4,3,3,3,Low,Near-By,Btw 0-10
1507,30-45,No,Travel_Frequently,Sales,9,1,Marketing,1,Male,1,Laboratory Technician,Married,15140,1,14,0,4,3,4,1,2,2,4,2,3,3,Low,Near-By,Btw 0-10
1508,30-45,No,Travel_Frequently,Sales,2,2,Marketing,1,Male,3,Research Director,Married,29560,5,13,0,23,2,20,4,8,3,2,4,3,3,Low,Near-By,Btw 11-20
1509,18-30,Yes,Travel_Rarely,R&D,1,4,Life Sciences,1,Male,1,Sales Executive,Single,23350,1,14,2,0,3,0,0,0,3,3,3,2,3,Low,Near-By,Btw 0-10
1510,30-45,No,Travel_Rarely,Sales,20,2,Life Sciences,1,Male,1,Laboratory Technician,Married,51540,0,19,0,12,2,11,6,9,3,2,2,2,3,Low,Far,Btw 11-20
1511,30-45,No,Travel_Frequently,R&D,8,3,Other,1,Female,3,Sales Executive,Married,69620,4,12,2,4,2,1,0,0,3,4,3,2,3,Low,Near-By,Btw 0-10
1512,45-60,No,Travel_Rarely,R&D,2,3,Life Sciences,1,Male,2,Laboratory Technician,Divorced,56750,5,13,0,13,2,4,1,2,4,2,3,2,3,Low,Near-By,Btw 0-10
1513,30-45,No,Travel_Rarely,R&D,29,1,Life Sciences,1,Male,1,Laboratory Technician,Single,23790,1,12,0,22,6,22,0,4,4,2,3,3,3,Low,Very Far,Btw 21-30
1514,18-30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,1,Research Scientist,Single,38120,1,15,0,0,3,0,0,0,4,3,3,3,3,Low,Near-By,Btw 0-10
1515,18-30,No,Travel_Rarely,R&D,9,3,Medical,1,Male,1,Sales Representative,Single,46480,0,23,2,9,2,8,0,7,2,1,3,2,4,High,Near-By,Btw 0-10
1516,30-45,No,Travel_Rarely,R&D,8,1,Technical Degree,1,Male,1,Manufacturing Director,Married,29360,4,12,1,10,2,8,7,7,2,4,2,3,3,Low,Near-By,Btw 0-10
1517,30-45,No,Travel_Rarely,Sales,5,4,Marketing,1,Female,2,Human Resources,Divorced,21050,0,20,0,19,3,18,3,7,3,4,2,3,4,High,Near-By,Btw 11-20
1518,30-45,No,Non-Travel,R&D,5,4,Life Sciences,1,Male,1,Sales Executive,Married,85780,7,21,0,0,4,9,0,8,2,2,3,3,4,High,Near-By,Btw 0-10
1519,30-45,No,Travel_Rarely,Sales,2,3,Marketing,1,Male,2,Laboratory Technician,Married,27060,1,21,1,13,4,13,4,8,4,3,2,3,4,High,Near-By,Btw 11-20
1520,30-45,No,Travel_Rarely,R&D,5,2,Life Sciences,1,Female,3,Research Scientist,Married,63840,3,19,2,19,4,10,0,1,1,2,3,2,3,Low,Near-By,Btw 0-10
1521,45-60,No,Non-Travel,R&D,2,3,Life Sciences,1,Male,2,Manufacturing Director,Divorced,39680,2,13,2,12,3,5,1,2,4,3,3,2,3,Low,Near-By,Btw 0-10
1522,30-45,No,Travel_Rarely,R&D,20,1,Technical Degree,1,Female,3,Research Scientist,Married,99070,0,13,1,6,3,5,0,3,3,4,3,2,3,Low,Far,Btw 0-10
1523,30-45,No,Travel_Rarely,Sales,7,4,Marketing,1,Male,2,Sales Executive,Married,132250,3,21,1,9,2,2,1,0,1,1,3,3,4,High,Near-By,Btw 0-10
1524,45-60,No,Travel_Frequently,R&D,3,1,Medical,1,Female,1,Sales Executive,Divorced,35400,1,13,0,24,6,24,9,11,1,1,3,3,3,Low,Near-By,Btw 21-30
1525,30-45,No,Travel_Rarely,Sales,16,4,Marketing,1,Female,2,Research Scientist,Divorced,28040,0,19,2,3,0,2,2,2,3,4,1,3,3,Low,Far,Btw 0-10
1526,30-45,No,Travel_Frequently,R&D,9,3,Life Sciences,1,Male,4,Research Director,Married,193920,6,12,1,12,3,10,8,8,4,2,3,3,3,Low,Near-By,Btw 0-10
1527,30-45,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,1,Sales Executive,Married,196650,1,22,1,21,6,21,11,10,3,1,3,3,4,High,Near-By,Btw 21-30
1528,30-45,No,Travel_Frequently,R&D,7,4,Medical,1,Male,4,Research Scientist,Single,24390,0,15,0,9,2,8,1,7,3,4,3,3,3,Low,Near-By,Btw 0-10
1529,45-60,No,Travel_Rarely,R&D,1,3,Life Sciences,1,Male,3,Manufacturing Director,Single,73140,7,22,0,25,2,7,0,7,3,3,3,3,4,High,Near-By,Btw 0-10
1530,45-60,Yes,Travel_Rarely,R&D,7,1,Life Sciences,1,Female,2,Research Scientist,Married,47740,2,18,1,11,2,8,7,7,3,2,2,3,3,Low,Near-By,Btw 0-10
1531,18-30,No,Travel_Rarely,R&D,15,4,Medical,1,Male,3,Research Scientist,Single,39020,1,22,0,4,2,4,1,2,3,2,2,3,4,High,Far,Btw 0-10
1532,30-45,No,Travel_Rarely,R&D,1,3,Life Sciences,1,Male,3,Research Scientist,Married,26620,1,11,1,13,6,13,11,9,3,2,3,4,3,Low,Near-By,Btw 11-20
1533,18-30,No,Travel_Rarely,R&D,13,2,Medical,1,Female,4,Research Director,Single,28560,1,12,2,5,5,5,0,4,4,3,3,4,3,Low,Far,Btw 0-10
1535,30-45,No,Travel_Rarely,R&D,7,3,Technical Degree,1,Male,2,Healthcare Representative,Single,24720,7,13,0,10,2,7,0,7,1,4,2,3,3,Low,Near-By,Btw 0-10
1536,18-30,Yes,Travel_Rarely,R&D,9,4,Medical,1,Male,1,Sales Executive,Married,56730,5,14,1,5,4,3,2,2,1,4,2,2,3,Low,Near-By,Btw 0-10
1537,30-45,No,Travel_Rarely,R&D,13,3,Life Sciences,1,Female,4,Research Director,Married,41970,1,13,0,11,3,10,1,9,4,4,3,3,3,Low,Far,Btw 0-10
1538,30-45,No,Travel_Frequently,R&D,2,1,Life Sciences,1,Female,1,Manager,Married,97130,1,17,0,10,5,10,8,9,3,3,3,2,3,Low,Near-By,Btw 0-10
1539,30-45,No,Travel_Frequently,R&D,19,4,Medical,1,Female,1,Research Scientist,Married,20620,1,13,0,21,4,21,13,3,3,4,3,3,3,Low,Far,Btw 21-30
1540,30-45,Yes,Travel_Rarely,R&D,1,1,Medical,1,Female,1,Laboratory Technician,Married,42840,4,17,1,12,0,1,0,0,4,3,2,3,3,Low,Near-By,Btw 0-10
1541,30-45,No,Travel_Frequently,Sales,4,2,Life Sciences,1,Male,4,Research Scientist,Single,47880,3,11,1,9,0,7,0,1,2,4,2,3,3,Low,Near-By,Btw 0-10
1542,45-60,No,Travel_Rarely,R&D,4,3,Life Sciences,1,Female,2,Healthcare Representative,Married,59060,4,23,0,21,4,3,1,1,4,3,3,4,4,High,Near-By,Btw 0-10
1543,30-45,No,Travel_Frequently,R&D,14,3,Medical,1,Female,5,Research Director,Divorced,38860,1,17,2,9,2,9,0,0,3,3,4,3,3,Low,Far,Btw 0-10
1544,18-30,No,Non-Travel,R&D,2,3,Life Sciences,1,Male,1,Research Director,Married,168230,0,17,0,6,3,5,1,4,3,2,3,3,3,Low,Near-By,Btw 0-10
1545,45-60,No,Travel_Frequently,R&D,1,4,Life Sciences,1,Male,2,Research Scientist,Single,29330,3,12,2,20,2,4,0,3,4,3,2,3,3,Low,Near-By,Btw 0-10
1546,30-45,No,Travel_Rarely,R&D,7,2,Life Sciences,1,Female,2,Manager,Married,65000,8,23,0,10,3,1,0,0,3,1,2,3,4,High,Near-By,Btw 0-10
1547,45-60,No,Travel_Rarely,Sales,3,1,Marketing,1,Female,1,Sales Executive,Married,171740,9,14,1,12,6,10,9,8,4,4,3,3,3,Low,Near-By,Btw 0-10
1548,30-45,No,Travel_Rarely,R&D,2,4,Other,1,Male,4,Research Scientist,Married,50330,2,14,2,6,6,4,0,2,2,4,2,3,3,Low,Near-By,Btw 0-10
1549,18-30,Yes,Travel_Rarely,R&D,29,3,Medical,1,Female,1,Research Scientist,Married,23070,1,13,1,7,0,7,0,7,2,1,2,3,3,Low,Very Far,Btw 0-10
1550,18-30,No,Travel_Rarely,HR,8,3,Medical,1,Male,3,Sales Representative,Single,25870,0,22,2,4,3,3,2,2,2,4,3,3,4,High,Near-By,Btw 0-10
1551,30-45,No,Travel_Rarely,R&D,10,3,Life Sciences,1,Male,2,Research Scientist,Divorced,55070,1,12,2,10,2,10,1,2,4,3,3,2,3,Low,Near-By,Btw 0-10
1552,18-30,No,Travel_Rarely,R&D,11,2,Medical,1,Male,1,Manager,Married,43930,1,18,1,8,2,8,0,7,2,2,3,2,3,Low,Far,Btw 0-10
1553,30-45,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,2,Healthcare Representative,Divorced,133480,7,14,0,8,4,6,0,4,4,4,2,3,3,Low,Near-By,Btw 0-10
1554,30-45,No,Travel_Rarely,R&D,28,4,Medical,1,Male,1,Laboratory Technician,Divorced,65830,0,12,0,12,1,11,2,9,3,4,3,3,3,Low,Very Far,Btw 11-20
1555,30-45,No,Travel_Rarely,R&D,6,3,Medical,1,Female,3,Manager,Single,81030,1,15,1,11,5,11,4,10,3,4,2,3,3,Low,Near-By,Btw 11-20
1556,18-30,No,Travel_Rarely,R&D,3,4,Life Sciences,1,Male,3,Sales Executive,Divorced,39780,1,11,0,7,0,7,1,7,4,2,3,3,3,Low,Near-By,Btw 0-10
1557,30-45,No,Travel_Rarely,Sales,16,2,Technical Degree,1,Male,3,Manager,Single,25440,0,13,1,17,3,16,0,13,3,2,3,4,3,Low,Far,Btw 11-20
1558,18-30,No,Travel_Rarely,R&D,20,4,Life Sciences,1,Male,1,Manufacturing Director,Divorced,53990,1,23,0,4,2,4,0,2,3,4,2,2,4,High,Far,Btw 0-10
1559,30-45,No,Travel_Rarely,R&D,9,2,Life Sciences,1,Female,1,Laboratory Technician,Single,54870,6,19,2,8,0,5,1,2,4,2,3,3,3,Low,Near-By,Btw 0-10
1560,45-60,No,Travel_Frequently,Sales,1,3,Medical,1,Female,2,Laboratory Technician,Single,68340,3,16,1,5,2,0,0,0,2,3,3,4,3,Low,Near-By,Btw 0-10
1561,30-45,No,Travel_Rarely,R&D,3,4,Life Sciences,1,Male,1,Manager,Single,10910,2,22,0,16,0,1,0,0,1,4,3,1,4,High,Near-By,Btw 0-10
1562,18-30,No,Non-Travel,Sales,22,4,Marketing,1,Male,2,Human Resources,Married,57360,1,22,0,4,1,4,0,2,4,3,2,2,4,High,Very Far,Btw 0-10
1563,30-45,No,Travel_Rarely,Sales,7,4,Medical,1,Male,3,Research Scientist,Divorced,22260,0,12,1,4,3,3,1,0,3,3,3,2,3,Low,Near-By,Btw 0-10
1564,30-45,No,Travel_Rarely,R&D,2,3,Medical,1,Male,2,Research Scientist,Married,57470,1,13,0,8,0,8,0,7,3,2,3,3,3,Low,Near-By,Btw 0-10
1565,45-60,No,Travel_Rarely,Sales,13,4,Medical,1,Male,4,Sales Executive,Married,98540,3,16,1,15,2,0,0,0,1,3,1,2,3,Low,Far,Btw 0-10
1566,30-45,No,Travel_Rarely,R&D,8,5,Technical Degree,1,Male,2,Manufacturing Director,Divorced,54670,4,12,0,13,2,7,6,7,3,1,3,3,3,Low,Near-By,Btw 0-10
1567,30-45,No,Non-Travel,Sales,25,4,Other,1,Male,1,Healthcare Representative,Married,53800,7,21,1,4,0,2,2,2,4,3,4,3,4,High,Very Far,Btw 0-10
1568,18-30,No,Travel_Rarely,Sales,28,3,Medical,1,Female,5,Laboratory Technician,Married,51510,1,15,3,8,3,8,7,7,3,3,3,3,3,Low,Very Far,Btw 0-10
1569,30-45,No,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Laboratory Technician,Single,21330,3,13,2,14,2,1,0,0,1,4,3,3,3,Low,Near-By,Btw 0-10
1570,18-30,Yes,Travel_Frequently,R&D,9,3,Medical,1,Female,4,Manufacturing Director,Single,178750,1,12,0,3,5,3,1,2,1,2,3,2,3,Low,Near-By,Btw 0-10
1571,30-45,No,Non-Travel,HR,28,3,Human Resources,1,Male,2,Laboratory Technician,Single,24320,4,22,0,7,4,1,0,0,4,4,3,1,4,High,Very Far,Btw 0-10
1572,30-45,No,Travel_Frequently,R&D,6,3,Life Sciences,1,Female,2,Research Scientist,Married,47710,4,13,1,16,2,13,1,12,1,4,3,3,3,Low,Near-By,Btw 11-20
1573,45-60,No,Travel_Rarely,R&D,21,4,Life Sciences,1,Male,5,Research Scientist,Married,191610,2,18,0,15,2,3,1,2,4,3,3,1,3,Low,Very Far,Btw 0-10
1574,30-45,No,Travel_Rarely,R&D,8,3,Other,1,Male,2,Sales Executive,Married,50870,3,14,1,10,3,7,1,7,4,3,3,3,3,Low,Near-By,Btw 0-10
1575,18-30,No,Non-Travel,R&D,1,5,Life Sciences,1,Female,2,Manager,Single,28630,1,14,0,3,2,3,2,2,1,4,2,1,3,Low,Near-By,Btw 0-10
1576,30-45,Yes,Travel_Rarely,HR,28,2,Human Resources,1,Female,5,Manager,Single,55610,1,21,1,1,3,1,0,0,4,3,3,1,4,High,Very Far,Btw 0-10
1577,30-45,No,Travel_Rarely,R&D,5,3,Life Sciences,1,Male,4,Research Scientist,Married,21440,6,19,0,17,3,5,0,3,3,1,3,4,3,Low,Near-By,Btw 0-10
1578,45-60,No,Non-Travel,Sales,2,4,Marketing,1,Female,2,Laboratory Technician,Married,30650,2,11,0,7,3,1,0,0,3,3,4,3,3,Low,Near-By,Btw 0-10
1579,30-45,Yes,Travel_Frequently,R&D,16,1,Medical,1,Female,1,Research Scientist,Single,28100,1,11,0,8,3,8,7,7,1,2,3,4,3,Low,Far,Btw 0-10
1580,45-60,No,Travel_Rarely,R&D,9,3,Medical,1,Female,3,Laboratory Technician,Single,98880,6,15,0,20,2,4,1,3,4,4,3,3,3,Low,Near-By,Btw 0-10
1581,30-45,Yes,Travel_Rarely,R&D,8,3,Medical,1,Female,1,Healthcare Representative,Married,86280,2,20,0,8,2,6,1,0,3,3,3,2,4,High,Near-By,Btw 0-10
1582,30-45,No,Travel_Rarely,R&D,1,3,Life Sciences,1,Male,4,Human Resources,Single,28670,0,24,0,3,5,2,2,2,3,2,3,3,4,High,Near-By,Btw 0-10
1583,18-30,Yes,Travel_Rarely,HR,10,2,Human Resources,1,Male,1,Laboratory Technician,Single,53730,1,12,1,1,2,1,0,0,3,2,3,3,3,Low,Near-By,Btw 0-10
1584,18-30,No,Travel_Rarely,R&D,1,3,Life Sciences,1,Female,2,Research Director,Single,66670,9,12,1,6,6,3,1,2,4,4,3,4,3,Low,Near-By,Btw 0-10
1585,30-45,No,Travel_Rarely,R&D,29,3,Life Sciences,1,Female,3,Sales Executive,Single,50030,9,15,0,10,2,1,0,0,3,2,3,3,3,Low,Very Far,Btw 0-10
1586,18-30,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,1,Sales Executive,Divorced,23670,1,12,1,5,2,5,0,4,4,2,3,3,3,Low,Near-By,Btw 0-10
1587,18-30,No,Travel_Rarely,R&D,2,2,Medical,1,Male,3,Manager,Single,28580,1,12,0,7,2,7,0,7,2,4,3,2,3,Low,Near-By,Btw 0-10
1588,45-60,No,Travel_Rarely,Sales,2,3,Technical Degree,1,Male,2,Manufacturing Director,Single,52040,8,14,1,26,3,5,0,0,2,3,3,3,3,Low,Near-By,Btw 0-10
1589,45-60,No,Travel_Rarely,R&D,1,2,Life Sciences,1,Male,1,Sales Executive,Married,41050,4,22,1,18,2,7,0,7,3,4,2,3,4,High,Near-By,Btw 0-10
1590,30-45,No,Travel_Rarely,Sales,15,2,Life Sciences,1,Male,1,Sales Executive,Married,96790,4,12,0,6,1,2,2,2,4,3,3,3,3,Low,Far,Btw 0-10
1591,30-45,Yes,Non-Travel,R&D,7,3,Life Sciences,1,Male,1,Sales Representative,Single,56170,8,25,1,9,3,5,0,4,1,4,2,3,4,High,Near-By,Btw 0-10
1592,45-60,No,Travel_Rarely,Sales,26,3,Marketing,1,Male,1,Laboratory Technician,Single,104480,2,13,0,30,3,5,1,2,3,4,3,3,3,Low,Very Far,Btw 0-10
1593,18-30,No,Travel_Rarely,R&D,1,3,Life Sciences,1,Female,5,Manager,Divorced,28970,1,18,3,5,4,5,0,3,4,3,4,3,3,Low,Near-By,Btw 0-10
1594,30-45,No,Travel_Rarely,R&D,3,3,Life Sciences,1,Female,2,Manager,Married,59680,1,13,0,1,3,1,0,0,3,2,3,3,3,Low,Near-By,Btw 0-10
1595,18-30,Yes,Travel_Frequently,Sales,14,3,Life Sciences,1,Male,2,Manager,Single,75100,0,18,3,7,3,6,0,4,3,1,3,3,3,Low,Far,Btw 0-10
1596,18-30,No,Travel_Rarely,R&D,16,5,Other,1,Male,1,Research Scientist,Married,29910,1,19,2,2,3,2,1,2,1,2,3,2,3,Low,Far,Btw 0-10
1598,30-45,Yes,Travel_Frequently,Sales,3,2,Marketing,1,Male,3,Research Scientist,Single,11290,9,19,0,3,2,1,0,0,3,4,3,2,3,Low,Near-By,Btw 0-10
1599,30-45,No,Travel_Rarely,R&D,10,1,Technical Degree,1,Male,1,Sales Executive,Divorced,133410,1,14,1,18,3,18,12,17,4,1,2,3,3,Low,Near-By,Btw 11-20
1600,30-45,No,Travel_Rarely,R&D,6,2,Medical,1,Male,3,Research Scientist,Divorced,43320,7,14,2,8,3,5,1,3,4,2,3,2,3,Low,Near-By,Btw 0-10
1601,30-45,No,Travel_Rarely,R&D,2,3,Medical,1,Female,4,Manager,Divorced,110310,3,12,1,8,2,5,1,2,2,1,3,2,3,Low,Near-By,Btw 0-10
1602,30-45,No,Travel_Rarely,Sales,9,1,Marketing,1,Male,3,Sales Executive,Single,44400,2,11,1,18,3,1,0,1,3,2,2,2,3,Low,Near-By,Btw 0-10
1603,30-45,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,1,Sales Executive,Divorced,46170,1,11,0,25,2,25,3,9,1,2,3,3,3,Low,Near-By,Btw 21-30
1604,30-45,No,Travel_Rarely,Sales,6,2,Life Sciences,1,Female,1,Laboratory Technician,Married,26470,6,13,0,20,2,1,0,0,2,3,3,2,3,Low,Near-By,Btw 0-10
1605,45-60,No,Travel_Rarely,HR,9,3,Life Sciences,1,Female,2,Manufacturing Director,Married,63230,4,23,1,24,2,4,1,2,1,1,2,2,4,High,Near-By,Btw 0-10
1606,30-45,No,Non-Travel,R&D,28,3,Medical,1,Male,1,Laboratory Technician,Married,56770,9,20,1,6,3,3,1,2,3,3,3,3,4,High,Very Far,Btw 0-10
1607,30-45,No,Travel_Rarely,R&D,10,4,Life Sciences,1,Male,3,Sales Executive,Married,21870,1,15,1,13,2,13,3,12,2,1,1,2,3,Low,Near-By,Btw 11-20
1608,30-45,No,Travel_Frequently,Sales,14,3,Life Sciences,1,Female,1,Manufacturing Director,Married,37480,7,14,2,8,3,3,1,2,4,4,3,2,3,Low,Far,Btw 0-10
1609,30-45,No,Travel_Rarely,Sales,27,4,Life Sciences,1,Male,2,Sales Representative,Divorced,39770,4,18,1,8,3,5,0,2,3,3,3,3,3,Low,Very Far,Btw 0-10
1610,18-30,No,Travel_Rarely,HR,7,2,Human Resources,1,Male,1,Manufacturing Director,Single,86330,1,19,1,5,2,5,1,3,2,4,3,4,3,Low,Near-By,Btw 0-10
1611,30-45,No,Non-Travel,R&D,1,3,Medical,1,Male,3,Laboratory Technician,Married,20080,3,22,0,15,5,13,10,7,2,3,3,2,4,High,Near-By,Btw 11-20
1612,30-45,No,Travel_Rarely,R&D,24,1,Medical,1,Male,3,Laboratory Technician,Married,44400,1,13,1,4,2,4,3,2,4,1,3,3,3,Low,Very Far,Btw 0-10
1613,30-45,No,Travel_Frequently,R&D,26,4,Technical Degree,1,Female,1,Sales Executive,Divorced,30670,1,20,1,21,5,21,1,6,2,3,3,1,4,High,Very Far,Btw 21-30
1614,45-60,No,Travel_Frequently,R&D,20,4,Life Sciences,1,Female,3,Sales Executive,Married,53210,9,14,0,36,1,7,7,7,3,1,2,3,3,Low,Far,Btw 0-10
1615,30-45,No,Travel_Rarely,Sales,5,4,Medical,1,Female,2,Manufacturing Director,Single,54100,0,17,1,6,2,5,4,4,2,3,3,3,3,Low,Near-By,Btw 0-10
1616,30-45,No,Travel_Rarely,R&D,7,3,Technical Degree,1,Female,3,Research Scientist,Married,27820,1,14,0,10,2,10,0,7,2,1,3,2,3,Low,Near-By,Btw 0-10
1617,18-30,No,Travel_Rarely,R&D,7,3,Medical,1,Male,3,Healthcare Representative,Divorced,119570,1,13,0,10,2,10,1,8,3,1,3,2,3,Low,Near-By,Btw 0-10
1618,18-30,Yes,Travel_Rarely,R&D,5,2,Life Sciences,1,Female,3,Laboratory Technician,Married,26600,5,13,0,6,3,2,0,2,1,1,3,3,3,Low,Near-By,Btw 0-10
1619,45-60,No,Travel_Rarely,R&D,26,2,Life Sciences,1,Female,2,Sales Representative,Married,33750,2,21,0,28,2,5,0,4,4,3,3,2,4,High,Very Far,Btw 0-10
1620,45-60,No,Travel_Rarely,R&D,2,3,Medical,1,Female,1,Sales Executive,Married,50980,3,14,1,8,4,2,0,2,1,4,2,3,3,Low,Near-By,Btw 0-10
1621,45-60,No,Travel_Rarely,R&D,12,3,Medical,1,Male,2,Research Scientist,Married,48780,2,11,1,31,3,5,1,4,4,4,1,3,3,Low,Far,Btw 0-10
1622,30-45,No,Travel_Frequently,Sales,10,3,Marketing,1,Female,2,Healthcare Representative,Divorced,28370,2,13,1,19,0,5,0,2,1,3,3,2,3,Low,Near-By,Btw 0-10
1623,30-45,No,Travel_Rarely,Sales,25,3,Marketing,1,Male,1,Sales Executive,Single,24060,2,20,1,11,5,5,0,2,3,4,3,3,4,High,Very Far,Btw 0-10
1624,45-60,No,Travel_Rarely,R&D,10,3,Life Sciences,1,Female,1,Manufacturing Director,Married,22690,5,18,1,33,4,29,11,10,1,1,1,3,3,Low,Near-By,Btw 21-30
1625,45-60,No,Travel_Rarely,Sales,19,4,Marketing,1,Female,1,Sales Executive,Divorced,41080,2,14,0,19,5,10,0,8,3,3,2,2,3,Low,Far,Btw 0-10
1626,30-45,No,Travel_Frequently,R&D,18,4,Technical Degree,1,Male,4,Sales Executive,Married,132060,0,13,2,7,2,6,0,4,4,4,4,3,3,Low,Far,Btw 0-10
1627,18-30,Yes,Travel_Rarely,R&D,27,2,Medical,1,Male,1,Research Scientist,Single,104220,1,17,1,6,0,5,1,4,1,2,3,2,3,Low,Very Far,Btw 0-10
1628,30-45,Yes,Travel_Frequently,R&D,5,3,Medical,1,Male,2,Research Scientist,Divorced,137440,0,20,1,3,3,2,1,0,4,3,2,3,4,High,Near-By,Btw 0-10
1629,30-45,No,Travel_Frequently,Sales,3,3,Marketing,1,Female,2,Sales Executive,Married,49070,1,11,1,1,3,1,0,0,4,4,3,3,3,Low,Near-By,Btw 0-10
1630,30-45,No,Travel_Rarely,Sales,26,4,Marketing,1,Female,1,Sales Executive,Married,34820,0,18,1,21,2,20,1,12,3,3,3,2,3,Low,Very Far,Btw 11-20
1631,18-30,No,Travel_Rarely,R&D,3,2,Medical,1,Female,4,Healthcare Representative,Divorced,24360,1,24,0,3,2,3,0,2,1,4,1,4,4,High,Near-By,Btw 0-10
1632,30-45,No,Non-Travel,R&D,15,3,Medical,1,Female,2,Sales Executive,Married,23800,4,18,3,9,2,5,1,4,3,4,1,2,3,Low,Far,Btw 0-10
1633,18-30,No,Travel_Rarely,R&D,8,3,Medical,1,Female,3,Manufacturing Director,Married,194310,1,11,0,10,3,10,0,7,2,3,3,3,3,Low,Near-By,Btw 0-10
1634,18-30,Yes,Travel_Rarely,R&D,19,4,Life Sciences,1,Male,3,Research Scientist,Married,17900,5,16,1,6,4,2,1,1,3,2,4,2,3,Low,Far,Btw 0-10
1635,18-30,Yes,Travel_Rarely,R&D,4,3,Medical,1,Male,1,Sales Executive,Single,76440,1,15,2,1,2,1,0,0,1,4,4,3,3,Low,Near-By,Btw 0-10
1636,30-45,No,Non-Travel,R&D,2,4,Life Sciences,1,Female,3,Research Scientist,Married,51310,0,15,1,10,2,9,7,8,3,1,3,3,3,Low,Near-By,Btw 0-10
1637,45-60,No,Travel_Rarely,R&D,2,2,Life Sciences,1,Male,4,Research Scientist,Divorced,63060,3,12,1,32,3,1,0,0,1,4,2,3,3,Low,Near-By,Btw 0-10
1638,45-60,No,Travel_Rarely,Sales,10,4,Life Sciences,1,Female,3,Manager,Married,47870,0,12,0,28,3,27,15,7,2,3,3,3,3,Low,Near-By,Btw 21-30
1639,30-45,No,Non-Travel,Sales,10,2,Life Sciences,1,Male,3,Laboratory Technician,Single,188800,0,22,1,12,3,11,6,7,3,4,2,3,4,High,Near-By,Btw 11-20
1640,45-60,No,Travel_Frequently,R&D,16,3,Life Sciences,1,Female,4,Laboratory Technician,Married,23390,4,20,0,22,4,18,13,11,3,1,4,3,4,High,Far,Btw 11-20
1641,45-60,No,Travel_Rarely,R&D,1,3,Technical Degree,1,Male,5,Manufacturing Director,Divorced,135700,5,16,2,20,2,5,0,4,1,4,3,2,3,Low,Near-By,Btw 0-10
1642,45-60,No,Travel_Rarely,Sales,4,1,Technical Degree,1,Male,1,Laboratory Technician,Married,67120,6,21,1,26,3,3,0,1,1,3,1,2,4,High,Near-By,Btw 0-10
1643,30-45,No,Travel_Rarely,R&D,15,2,Medical,1,Female,2,Laboratory Technician,Single,54060,0,12,1,6,2,5,4,3,4,3,3,3,3,Low,Far,Btw 0-10
1644,45-60,No,Travel_Rarely,R&D,2,4,Medical,1,Male,2,Human Resources,Single,89380,7,11,3,19,2,1,0,0,3,3,3,3,3,Low,Near-By,Btw 0-10
1645,30-45,No,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,1,Laboratory Technician,Divorced,24390,3,11,2,14,2,7,5,7,4,3,3,4,3,Low,Near-By,Btw 0-10
1646,45-60,No,Travel_Rarely,R&D,2,3,Life Sciences,1,Male,1,Healthcare Representative,Married,88370,2,18,0,15,3,3,1,2,3,4,3,2,3,Low,Near-By,Btw 0-10
1647,30-45,No,Travel_Rarely,R&D,7,3,Life Sciences,1,Male,2,Research Director,Divorced,53430,1,14,1,13,3,13,0,8,3,2,4,3,3,Low,Near-By,Btw 11-20
1648,30-45,Yes,Travel_Rarely,R&D,10,3,Life Sciences,1,Female,4,Research Director,Married,67280,7,22,0,15,2,7,7,7,2,3,4,2,4,High,Near-By,Btw 0-10
1649,30-45,Yes,Travel_Rarely,Sales,5,4,Marketing,1,Male,2,Research Director,Divorced,66520,7,25,0,8,5,4,1,3,1,4,3,3,4,High,Near-By,Btw 0-10
1650,30-45,No,Travel_Rarely,R&D,2,3,Life Sciences,1,Male,1,Sales Executive,Single,48500,0,12,1,4,4,3,1,2,4,2,3,3,3,Low,Near-By,Btw 0-10
1651,30-45,No,Travel_Rarely,R&D,12,2,Medical,1,Female,2,Sales Representative,Married,28090,4,23,1,10,2,8,0,0,4,3,3,1,4,High,Far,Btw 0-10
